,genero,edad,ciudad,fecha_registro,fecha_pedido,nombre_restaurante,nombre_plato,categoria,cantidad,precio,metodo_pago,frecuencia_pedidos,fecha_ultimo_pedido,puntos_fidelidad,abandono,calificacion,fecha_calificacion,estado_entrega
541,Other,Senior,Lahore,2024-10-05,2023-10-24,KFC,Pasta,Italian,5,277.78,Card,46,2025-02-24,412,Inactive,4,2024-06-12,Delivered
542,Other,Teenager,Lahore,2024-09-03,2023-10-24,KFC,Pizza,Fast Food,1,905.27,Wallet,15,2025-01-24,238,Inactive,5,2025-04-22,Delivered
543,Female,Adult,Karachi,2023-08-12,2023-10-24,McDonald's,Pasta,Italian,2,289.67,Cash,42,2025-08-07,107,Active,1,2025-03-26,Delivered
544,Male,Teenager,Karachi,2024-09-08,2023-10-24,Pizza Hut,Pizza,Fast Food,1,1470.46,Cash,4,2025-04-17,78,Active,3,2025-02-02,Cancelled
545,Female,Teenager,Lahore,2025-08-18,2023-10-24,Burger King,Pizza,Dessert,1,1025.78,Wallet,6,2025-06-02,85,Active,5,2024-10-20,Delayed
546,Male,Adult,Multan,2024-03-14,2023-10-24,Pizza Hut,Fries,Chinese,4,1018.61,Card,38,2025-04-08,142,Active,4,2024-09-18,Delayed
547,Female,Teenager,Peshawar,2023-12-20,2023-10-24,McDonald's,Burger,Italian,5,857.77,Cash,11,2024-11-17,263,Inactive,3,2025-08-19,Delivered
548,Female,Adult,Karachi,2024-11-19,2023-10-24,KFC,Sandwich,Chinese,4,371.85,Cash,31,2025-02-14,10,Inactive,1,2025-08-01,Delivered
549,Male,Teenager,Karachi,2024-03-28,2023-10-24,Subway,Pasta,Italian,2,1061.01,Wallet,18,2024-12-28,383,Inactive,2,2025-02-24,Cancelled
550,Male,Adult,Islamabad,2025-02-03,2023-10-24,McDonald's,Burger,Fast Food,3,309.01,Cash,23,2025-06-05,98,Inactive,5,2024-08-22,Cancelled
551,Male,Senior,Peshawar,2023-11-18,2023-10-25,KFC,Pizza,Fast Food,2,1288.98,Card,10,2025-05-07,8,Inactive,1,2024-05-11,Delivered
552,Other,Adult,Lahore,2024-05-25,2023-10-25,Pizza Hut,Burger,Italian,3,652.57,Wallet,43,2025-04-24,408,Active,3,2025-02-01,Delayed
553,Male,Senior,Lahore,2024-04-24,2023-10-25,Burger King,Sandwich,Continental,2,540.76,Cash,16,2025-07-14,398,Active,1,2025-09-08,Delayed
554,Female,Senior,Peshawar,2024-07-20,2023-10-25,Pizza Hut,Pasta,Chinese,1,1277.21,Cash,48,2025-07-13,251,Inactive,1,2025-07-19,Cancelled
555,Other,Senior,Lahore,2023-12-28,2023-10-25,Burger King,Fries,Fast Food,5,904.2,Card,22,2024-09-26,62,Active,1,2024-04-09,Delayed
556,Female,Teenager,Islamabad,2024-07-29,2023-10-25,KFC,Pasta,Continental,5,1212.26,Wallet,17,2025-06-14,160,Inactive,4,2025-03-16,Cancelled
557,Female,Teenager,Islamabad,2023-07-12,2023-10-25,Burger King,Sandwich,Fast Food,5,800.07,Wallet,20,2025-05-08,203,Inactive,4,2025-03-14,Delayed
558,Female,Teenager,Karachi,2024-11-21,2023-10-26,Pizza Hut,Sandwich,Dessert,2,746.82,Card,37,2025-01-07,213,Active,2,2025-07-27,Delivered
559,Female,Teenager,Peshawar,2024-11-21,2023-10-26,KFC,Pasta,Dessert,4,455.11,Card,25,2025-05-18,173,Active,3,2024-12-30,Delivered
560,Male,Teenager,Lahore,2023-11-26,2023-10-26,McDonald's,Sandwich,Fast Food,4,179.04,Card,48,2025-01-16,332,Inactive,3,2024-04-09,Cancelled
561,Male,Senior,Multan,2024-07-21,2023-10-26,Subway,Sandwich,Fast Food,2,185.45,Cash,25,2024-11-09,98,Inactive,4,2024-12-12,Delivered
562,Other,Teenager,Lahore,2024-01-12,2023-10-26,Burger King,Fries,Fast Food,5,618.18,Card,6,2025-03-16,406,Inactive,2,2025-03-18,Delivered
563,Female,Senior,Karachi,2025-07-17,2023-10-26,Pizza Hut,Sandwich,Fast Food,3,1433.0,Cash,19,2025-01-31,310,Inactive,5,2024-10-24,Cancelled
564,Female,Teenager,Multan,2024-03-18,2023-10-27,KFC,Sandwich,Dessert,1,814.63,Card,13,2025-09-04,486,Active,3,2025-02-18,Delivered
565,Female,Senior,Peshawar,2023-11-22,2023-10-27,McDonald's,Pasta,Dessert,3,1466.41,Card,26,2025-08-19,72,Active,3,2025-02-01,Delivered
566,Male,Senior,Peshawar,2024-11-29,2023-10-27,Pizza Hut,Pasta,Dessert,4,1313.69,Cash,15,2025-07-05,487,Inactive,1,2024-12-31,Cancelled
567,Other,Senior,Islamabad,2025-08-08,2023-10-27,Burger King,Fries,Dessert,3,943.38,Wallet,10,2024-12-26,16,Inactive,3,2024-12-29,Cancelled
568,Other,Senior,Karachi,2024-11-12,2023-10-27,Subway,Sandwich,Dessert,1,1264.17,Card,15,2024-01-09,246,Active,4,2024-11-15,Delivered
569,Other,Teenager,Multan,2024-10-05,2023-10-27,McDonald's,Sandwich,Dessert,1,1351.11,Card,48,2025-05-16,458,Inactive,1,2024-12-24,Delayed
570,Female,Adult,Peshawar,2025-07-14,2023-10-27,Burger King,Pizza,Chinese,5,1174.49,Wallet,13,2025-03-28,118,Inactive,2,2024-07-11,Cancelled
571,Female,Senior,Multan,2024-09-05,2023-10-27,Burger King,Burger,Italian,1,303.3,Card,42,2024-08-30,457,Active,3,2024-10-14,Cancelled
572,Other,Teenager,Lahore,2025-01-31,2023-10-27,Burger King,Fries,Fast Food,5,1053.52,Wallet,34,2025-08-02,186,Inactive,4,2024-11-22,Delayed
573,Male,Adult,Karachi,2024-07-27,2023-10-28,Burger King,Sandwich,Fast Food,5,1480.61,Card,6,2024-10-11,490,Active,5,2025-02-25,Cancelled
574,Other,Teenager,Peshawar,2025-12-04,2023-10-28,McDonald's,Pasta,Chinese,1,1016.6,Wallet,30,2024-12-29,108,Inactive,2,2025-02-18,Delayed
575,Male,Senior,Peshawar,2025-07-26,2023-10-28,Subway,Fries,Dessert,3,361.99,Wallet,15,2025-04-03,146,Inactive,4,2025-12-01,Delivered
576,Other,Senior,Islamabad,2024-10-04,2023-10-28,Burger King,Burger,Fast Food,5,558.63,Card,21,2024-11-09,439,Active,1,2025-07-25,Cancelled
577,Female,Senior,Lahore,2024-01-03,2023-10-28,Pizza Hut,Pasta,Chinese,5,1234.61,Wallet,24,2025-05-25,350,Active,5,2024-10-16,Delivered
578,Female,Adult,Multan,2024-12-27,2023-10-28,McDonald's,Fries,Chinese,2,294.61,Card,19,2025-08-13,254,Active,4,2024-10-25,Cancelled
579,Other,Senior,Peshawar,2024-06-27,2023-10-28,Subway,Pizza,Fast Food,4,963.48,Cash,25,2025-06-22,274,Inactive,3,2025-01-27,Delivered
580,Male,Teenager,Peshawar,2024-02-14,2023-10-28,Pizza Hut,Pizza,Italian,5,267.94,Wallet,16,2024-11-09,425,Active,4,2024-11-26,Delivered
581,Male,Teenager,Islamabad,2024-09-30,2023-10-29,Subway,Pizza,Italian,2,1053.87,Card,38,2024-09-13,411,Active,3,2024-03-09,Cancelled
582,Male,Adult,Peshawar,2024-05-29,2023-10-29,KFC,Fries,Continental,2,936.85,Cash,16,2025-07-27,493,Inactive,4,2025-05-26,Delayed
583,Female,Adult,Peshawar,2024-06-22,2023-10-29,McDonald's,Sandwich,Italian,2,933.33,Cash,30,2024-12-31,480,Active,5,2025-06-18,Cancelled
584,Female,Teenager,Lahore,2024-03-31,2023-10-29,McDonald's,Pizza,Dessert,5,290.86,Card,26,2024-11-28,45,Active,2,2025-04-22,Delivered
585,Male,Adult,Peshawar,2025-07-06,2023-10-29,KFC,Pasta,Italian,3,359.65,Wallet,24,2025-07-27,421,Inactive,3,2024-09-20,Delivered
586,Female,Adult,Lahore,2023-12-31,2023-10-29,Subway,Fries,Chinese,4,910.23,Cash,23,2025-05-23,97,Active,5,2025-01-01,Cancelled
587,Male,Adult,Peshawar,2024-02-06,2023-10-29,Subway,Pizza,Continental,5,544.34,Wallet,40,2024-09-20,74,Inactive,3,2025-04-25,Delayed
588,Male,Teenager,Lahore,2024-09-24,2023-10-29,KFC,Burger,Continental,2,762.24,Wallet,8,2025-12-06,244,Inactive,5,2025-05-06,Cancelled
589,Other,Teenager,Islamabad,2024-06-05,2023-10-29,Subway,Pasta,Italian,1,375.22,Cash,50,2025-04-17,435,Inactive,4,2024-04-11,Delayed
590,Male,Senior,Lahore,2023-09-21,2023-10-29,McDonald's,Pizza,Italian,5,428.61,Cash,37,2025-05-26,304,Active,1,2025-02-21,Delivered
591,Female,Senior,Islamabad,2024-06-06,2023-10-29,Subway,Pasta,Continental,2,793.33,Card,8,2024-12-30,499,Inactive,3,2024-11-25,Cancelled
592,Other,Teenager,Islamabad,2024-08-17,2023-10-29,KFC,Sandwich,Chinese,5,1350.13,Card,2,2024-11-25,58,Active,3,2025-01-28,Delivered
593,Male,Senior,Multan,2025-02-17,2023-10-29,Pizza Hut,Sandwich,Italian,5,920.95,Card,22,2025-02-04,78,Inactive,4,2025-06-08,Delivered
594,Other,Teenager,Islamabad,2024-04-07,2023-10-29,KFC,Pizza,Italian,4,128.82,Wallet,17,2025-02-25,295,Inactive,5,2025-02-27,Cancelled
595,Male,Senior,Multan,2024-08-22,2023-10-30,Subway,Pasta,Italian,2,552.13,Cash,8,2024-11-14,321,Inactive,3,2025-03-31,Delayed
596,Other,Adult,Multan,2025-03-04,2023-10-30,KFC,Pizza,Continental,5,1462.68,Wallet,45,2024-08-23,388,Inactive,1,2024-05-09,Delayed
597,Female,Teenager,Lahore,2025-07-04,2023-10-30,KFC,Pizza,Italian,1,1143.43,Wallet,50,2024-10-09,338,Active,5,2024-10-22,Delivered
598,Female,Teenager,Multan,2025-02-04,2023-10-30,Subway,Burger,Dessert,1,1217.19,Cash,7,2025-05-05,88,Active,2,2025-07-18,Delivered
599,Other,Teenager,Multan,2025-12-04,2023-10-30,Pizza Hut,Burger,Italian,4,1049.77,Card,26,2024-11-20,139,Inactive,5,2024-10-22,Delivered
600,Female,Teenager,Lahore,2023-11-10,2023-10-30,Pizza Hut,Pasta,Continental,4,917.23,Wallet,41,2025-03-26,479,Inactive,2,2024-09-15,Cancelled
601,Male,Teenager,Islamabad,2024-04-05,2023-10-30,Subway,Pizza,Italian,1,1049.57,Card,11,2025-01-13,383,Active,5,2025-04-25,Delivered
602,Other,Teenager,Karachi,2025-07-25,2023-10-30,KFC,Sandwich,Italian,4,802.08,Cash,26,2025-05-18,88,Inactive,2,2024-11-21,Cancelled
603,Male,Senior,Multan,2024-05-25,2023-10-31,Burger King,Fries,Chinese,1,1049.51,Cash,26,2024-02-11,307,Active,4,2025-01-23,Delivered
604,Female,Senior,Karachi,2024-05-27,2023-10-31,Pizza Hut,Pasta,Chinese,2,1035.4,Wallet,44,2024-12-10,132,Inactive,1,2025-02-17,Delayed
605,Male,Adult,Lahore,2025-03-28,2023-10-31,KFC,Pasta,Continental,3,1472.47,Cash,23,2025-01-29,248,Active,3,2025-04-18,Delayed
606,Female,Senior,Peshawar,2024-02-05,2023-10-31,Subway,Pizza,Dessert,1,1362.27,Wallet,13,2025-05-27,71,Inactive,3,2024-02-11,Cancelled
607,Male,Senior,Peshawar,2025-07-01,2023-10-31,Burger King,Burger,Fast Food,2,603.36,Card,13,2025-06-08,418,Inactive,3,2025-01-06,Delayed
608,Other,Teenager,Karachi,2024-01-05,2023-10-31,McDonald's,Pasta,Dessert,3,1041.92,Cash,3,2025-09-08,360,Active,3,2025-06-27,Delayed
609,Male,Adult,Lahore,2025-12-03,2023-10-31,Pizza Hut,Sandwich,Fast Food,2,1339.73,Cash,14,2024-10-22,66,Inactive,1,2024-03-10,Delayed
610,Other,Adult,Islamabad,2025-05-24,2023-10-31,Subway,Sandwich,Dessert,1,1468.01,Cash,12,2024-12-30,312,Active,3,2025-01-08,Cancelled
611,Male,Teenager,Lahore,2025-11-01,2023-10-31,KFC,Burger,Fast Food,5,1111.96,Cash,8,2025-08-18,119,Active,1,2025-01-16,Delayed
612,Female,Adult,Islamabad,2024-03-23,2023-10-31,McDonald's,Pizza,Chinese,2,1401.08,Card,32,2025-09-08,293,Inactive,1,2024-11-19,Delivered
613,Male,Teenager,Karachi,2024-01-25,2023-01-11,McDonald's,Burger,Dessert,3,732.93,Cash,31,2025-05-14,428,Inactive,2,2024-09-10,Cancelled
614,Male,Adult,Peshawar,2025-05-29,2023-01-11,Burger King,Sandwich,Italian,2,211.0,Wallet,10,2025-02-18,452,Active,4,2025-04-20,Delivered
615,Male,Adult,Karachi,2024-10-22,2023-01-11,Burger King,Burger,Continental,3,1431.66,Cash,48,2025-05-14,302,Inactive,4,2024-10-31,Cancelled
616,Female,Senior,Islamabad,2025-07-05,2023-01-11,Burger King,Pizza,Fast Food,2,789.22,Card,48,2025-05-16,393,Inactive,1,2024-05-10,Cancelled
617,Female,Adult,Multan,2025-01-18,2023-01-11,Pizza Hut,Burger,Fast Food,1,618.05,Cash,33,2024-11-27,12,Inactive,4,2025-08-20,Delivered
618,Other,Teenager,Peshawar,2025-02-08,2023-01-11,Pizza Hut,Burger,Dessert,4,1001.16,Card,37,2025-05-03,267,Inactive,1,2025-05-26,Delivered
619,Other,Adult,Islamabad,2025-07-06,2023-01-11,Subway,Pizza,Continental,3,1120.67,Wallet,20,2024-12-18,446,Active,1,2025-05-17,Delayed
620,Female,Adult,Peshawar,2024-03-18,2023-01-11,Burger King,Fries,Chinese,1,805.06,Card,23,2025-01-13,361,Inactive,4,2024-10-09,Cancelled
621,Male,Senior,Karachi,2023-09-11,2023-01-11,KFC,Sandwich,Fast Food,3,1405.54,Wallet,5,2024-08-26,13,Active,2,2025-06-30,Delivered
622,Other,Teenager,Peshawar,2024-11-16,2023-02-11,Pizza Hut,Burger,Italian,2,1095.03,Wallet,49,2025-01-07,454,Inactive,4,2025-02-28,Delayed
623,Male,Teenager,Lahore,2024-08-18,2023-02-11,McDonald's,Burger,Italian,3,547.13,Cash,22,2024-11-16,358,Inactive,4,2024-11-17,Delayed
624,Male,Teenager,Lahore,2025-03-22,2023-02-11,KFC,Pizza,Chinese,4,1010.88,Cash,20,2025-04-30,229,Active,4,2025-06-06,Delivered
625,Male,Senior,Karachi,2025-03-13,2023-02-11,KFC,Pasta,Dessert,4,1117.04,Card,42,2025-03-24,120,Inactive,5,2025-05-14,Delayed
626,Male,Adult,Multan,2024-06-05,2023-02-11,KFC,Fries,Fast Food,2,114.1,Cash,10,2024-08-29,494,Inactive,2,2024-12-26,Cancelled
627,Female,Senior,Karachi,2024-05-11,2023-02-11,Burger King,Burger,Chinese,4,942.14,Wallet,17,2025-06-20,456,Inactive,2,2024-10-31,Delivered
628,Male,Teenager,Multan,2025-01-29,2023-02-11,KFC,Pasta,Dessert,5,1409.81,Wallet,2,2025-03-18,344,Inactive,2,2025-09-08,Delivered
629,Other,Senior,Karachi,2023-05-09,2023-02-11,Pizza Hut,Pizza,Chinese,2,890.41,Card,16,2025-01-30,208,Active,1,2025-06-06,Cancelled
630,Female,Senior,Karachi,2024-08-11,2023-02-11,Burger King,Pizza,Chinese,3,804.41,Wallet,3,2025-06-02,340,Inactive,5,2025-05-27,Delayed
631,Female,Adult,Peshawar,2024-06-26,2023-02-11,Pizza Hut,Fries,Continental,3,873.53,Cash,15,2024-05-11,40,Inactive,2,2025-03-07,Delivered
632,Other,Adult,Multan,2024-12-08,2023-03-11,McDonald's,Pasta,Chinese,3,1336.05,Cash,32,2025-09-07,464,Active,5,2025-04-22,Delayed
633,Other,Teenager,Peshawar,2025-10-01,2023-03-11,McDonald's,Fries,Dessert,4,1099.24,Cash,4,2025-01-02,194,Active,2,2024-12-21,Cancelled
634,Male,Senior,Karachi,2023-12-22,2023-03-11,McDonald's,Burger,Dessert,2,538.18,Card,28,2024-10-17,280,Active,5,2024-10-13,Cancelled
635,Male,Adult,Lahore,2023-12-25,2023-03-11,Subway,Pasta,Chinese,4,443.28,Cash,16,2025-07-02,415,Inactive,4,2025-02-05,Cancelled
636,Female,Senior,Islamabad,2024-01-09,2023-03-11,KFC,Pizza,Fast Food,4,935.15,Cash,49,2024-08-11,389,Active,2,2025-07-22,Delivered
637,Male,Teenager,Multan,2024-09-23,2023-03-11,Pizza Hut,Fries,Chinese,5,214.58,Wallet,32,2024-11-18,157,Inactive,3,2025-06-16,Delivered
638,Male,Teenager,Multan,2024-08-04,2023-03-11,McDonald's,Fries,Fast Food,3,311.08,Wallet,48,2025-06-23,198,Active,4,2024-10-20,Delayed
639,Female,Adult,Peshawar,2025-02-06,2023-03-11,McDonald's,Fries,Italian,4,1266.3,Wallet,3,2025-11-07,458,Inactive,5,2025-10-06,Delayed
640,Female,Teenager,Lahore,2024-12-25,2023-04-11,Pizza Hut,Burger,Continental,2,853.16,Card,49,2025-06-16,181,Inactive,2,2025-06-29,Delivered
641,Other,Teenager,Karachi,2025-02-04,2023-04-11,KFC,Fries,Chinese,1,122.48,Card,21,2025-12-02,405,Active,4,2024-07-09,Delayed
642,Female,Adult,Lahore,2024-03-12,2023-04-11,McDonald's,Sandwich,Continental,4,1206.87,Card,15,2025-03-15,386,Inactive,4,2025-01-22,Delayed
643,Female,Teenager,Lahore,2024-01-27,2023-04-11,Pizza Hut,Pasta,Chinese,2,993.76,Cash,13,2025-02-08,145,Active,1,2025-09-03,Delivered
644,Male,Senior,Lahore,2024-02-06,2023-04-11,Burger King,Sandwich,Italian,3,586.44,Wallet,50,2024-12-28,2,Inactive,1,2025-04-17,Delayed
645,Female,Teenager,Peshawar,2024-03-21,2023-04-11,McDonald's,Pasta,Chinese,1,202.27,Cash,7,2024-12-20,491,Inactive,2,2025-10-02,Delivered
646,Other,Senior,Peshawar,2024-04-14,2023-04-11,Pizza Hut,Pasta,Dessert,2,1053.22,Card,7,2024-10-15,357,Inactive,4,2025-06-01,Cancelled
647,Female,Adult,Islamabad,2025-07-13,2023-04-11,Pizza Hut,Pasta,Dessert,2,1201.85,Cash,38,2025-01-02,228,Inactive,3,2025-05-30,Delivered
648,Male,Teenager,Lahore,2024-09-06,2023-05-11,Burger King,Burger,Chinese,3,1254.02,Card,48,2025-06-17,425,Inactive,3,2024-12-23,Delayed
649,Other,Senior,Karachi,2024-04-19,2023-05-11,Burger King,Fries,Chinese,4,812.01,Wallet,48,2024-12-27,141,Inactive,3,2025-01-05,Cancelled
650,Other,Adult,Peshawar,2023-03-09,2023-06-11,McDonald's,Pasta,Fast Food,4,816.51,Wallet,26,2024-04-12,346,Inactive,2,2025-07-05,Delivered
651,Other,Adult,Karachi,2024-07-01,2023-06-11,Subway,Pasta,Chinese,1,193.63,Wallet,44,2025-08-16,384,Active,5,2025-05-08,Delayed
652,Other,Teenager,Karachi,2023-11-19,2023-06-11,Pizza Hut,Pizza,Dessert,1,946.77,Card,11,2024-10-28,292,Active,3,2025-11-04,Delivered
653,Female,Teenager,Karachi,2025-01-29,2023-06-11,Pizza Hut,Burger,Dessert,1,178.49,Cash,15,2024-10-21,446,Active,5,2025-04-16,Delayed
654,Male,Senior,Karachi,2024-11-01,2023-06-11,KFC,Pasta,Chinese,1,721.89,Card,49,2024-09-09,58,Inactive,1,2024-09-09,Cancelled
655,Other,Senior,Peshawar,2025-04-05,2023-06-11,Pizza Hut,Burger,Italian,5,1317.34,Wallet,36,2025-01-19,166,Inactive,3,2025-01-31,Cancelled
656,Female,Senior,Multan,2023-08-28,2023-06-11,McDonald's,Pasta,Fast Food,5,300.28,Card,31,2024-12-31,460,Inactive,1,2025-10-08,Delivered
657,Male,Adult,Lahore,2025-05-08,2023-06-11,Subway,Pasta,Italian,2,277.0,Cash,42,2024-05-12,291,Inactive,5,2025-02-14,Delivered
658,Male,Senior,Peshawar,2024-11-02,2023-07-11,Pizza Hut,Pizza,Continental,4,772.32,Card,1,2025-02-01,266,Inactive,2,2025-12-06,Cancelled
659,Female,Teenager,Lahore,2024-11-10,2023-07-11,Burger King,Pasta,Fast Food,4,175.16,Wallet,24,2024-10-31,440,Active,4,2025-07-18,Delayed
660,Male,Teenager,Peshawar,2024-12-11,2023-07-11,Pizza Hut,Fries,Italian,2,301.62,Cash,38,2025-12-02,388,Active,3,2025-02-28,Cancelled
661,Other,Teenager,Multan,2023-11-11,2023-07-11,McDonald's,Burger,Continental,4,728.89,Cash,21,2025-12-06,168,Active,5,2025-07-18,Cancelled
662,Male,Teenager,Islamabad,2024-12-09,2023-07-11,KFC,Fries,Fast Food,2,483.3,Card,35,2025-07-20,163,Inactive,1,2025-04-28,Delayed
663,Other,Teenager,Islamabad,2025-03-24,2023-07-11,Subway,Pizza,Italian,2,1240.23,Card,8,2025-10-03,121,Inactive,2,2024-01-11,Cancelled
664,Other,Teenager,Peshawar,2024-11-18,2023-07-11,Burger King,Fries,Chinese,1,1254.7,Card,32,2025-03-01,145,Active,2,2024-09-27,Delayed
665,Male,Teenager,Multan,2024-03-29,2023-07-11,Pizza Hut,Pasta,Fast Food,3,570.02,Card,43,2024-01-12,85,Inactive,1,2024-09-21,Delayed
666,Other,Teenager,Karachi,2025-06-19,2023-08-11,Burger King,Pizza,Continental,3,355.37,Wallet,34,2024-09-16,214,Inactive,3,2024-08-24,Delivered
667,Female,Teenager,Peshawar,2024-09-20,2023-08-11,Burger King,Pasta,Dessert,1,1104.67,Card,19,2025-07-20,451,Inactive,3,2025-03-01,Delayed
668,Female,Adult,Peshawar,2024-06-20,2023-08-11,Burger King,Fries,Italian,5,573.4,Card,49,2025-02-14,416,Active,1,2024-08-10,Delayed
669,Female,Senior,Peshawar,2024-10-06,2023-08-11,Burger King,Sandwich,Chinese,5,327.79,Cash,17,2024-08-26,80,Inactive,1,2024-09-27,Delivered
670,Female,Adult,Islamabad,2024-12-06,2023-08-11,Pizza Hut,Pasta,Dessert,5,1403.58,Wallet,13,2024-12-17,298,Active,4,2024-02-11,Delayed
671,Male,Senior,Karachi,2024-07-04,2023-08-11,Pizza Hut,Pizza,Dessert,1,1483.22,Wallet,37,2025-12-03,379,Active,3,2025-04-17,Delivered
672,Other,Adult,Peshawar,2025-07-15,2023-08-11,Subway,Sandwich,Chinese,5,678.51,Wallet,24,2025-01-05,254,Active,5,2025-04-18,Cancelled
673,Male,Teenager,Islamabad,2025-08-03,2023-08-11,McDonald's,Fries,Fast Food,3,933.86,Card,15,2024-11-28,430,Inactive,1,2025-06-29,Cancelled
674,Male,Teenager,Multan,2025-09-01,2023-08-11,KFC,Fries,Continental,5,1100.88,Wallet,42,2025-04-22,52,Inactive,1,2025-02-18,Delivered
675,Other,Teenager,Peshawar,2023-08-28,2023-08-11,Subway,Burger,Chinese,2,350.02,Card,19,2025-07-16,372,Inactive,1,2025-03-17,Delayed
676,Other,Teenager,Lahore,2024-05-15,2023-09-11,McDonald's,Sandwich,Italian,3,422.25,Card,49,2025-05-01,122,Inactive,4,2025-07-20,Cancelled
677,Female,Teenager,Multan,2023-10-31,2023-09-11,Pizza Hut,Burger,Italian,4,385.2,Card,28,2024-12-24,445,Inactive,2,2025-01-22,Delivered
678,Male,Teenager,Peshawar,2023-08-11,2023-09-11,McDonald's,Fries,Continental,2,825.05,Cash,49,2025-01-08,302,Inactive,5,2025-08-04,Delivered
679,Male,Adult,Karachi,2024-01-21,2023-09-11,Burger King,Burger,Italian,4,1432.29,Cash,34,2024-10-11,199,Inactive,4,2025-07-07,Delivered
680,Female,Senior,Multan,2024-07-14,2023-09-11,Subway,Pizza,Chinese,1,820.43,Card,12,2024-09-27,156,Inactive,4,2025-01-01,Cancelled
681,Female,Adult,Islamabad,2023-11-18,2023-09-11,Subway,Fries,Continental,1,638.41,Wallet,44,2025-03-30,292,Active,2,2024-12-29,Cancelled
682,Other,Adult,Multan,2024-11-26,2023-09-11,McDonald's,Pizza,Fast Food,1,1411.28,Wallet,17,2024-11-28,313,Active,5,2025-02-15,Delayed
683,Male,Adult,Lahore,2025-01-15,2023-09-11,McDonald's,Fries,Fast Food,2,1078.56,Wallet,21,2024-10-24,238,Active,1,2025-09-06,Cancelled
684,Male,Adult,Multan,2024-07-31,2023-10-11,McDonald's,Fries,Chinese,1,109.77,Cash,14,2025-08-05,174,Active,2,2025-06-28,Cancelled
685,Female,Adult,Multan,2025-02-07,2023-10-11,Pizza Hut,Pizza,Dessert,5,755.69,Cash,6,2024-12-16,185,Inactive,1,2024-09-11,Delayed
686,Male,Senior,Peshawar,2025-05-24,2023-10-11,Pizza Hut,Burger,Chinese,2,480.79,Card,30,2025-05-26,82,Active,2,2025-09-04,Cancelled
687,Female,Adult,Multan,2024-05-17,2023-10-11,Pizza Hut,Fries,Continental,4,258.0,Wallet,50,2024-10-29,500,Active,1,2025-04-23,Delivered
688,Female,Teenager,Lahore,2023-09-20,2023-10-11,Subway,Pizza,Fast Food,4,1171.3,Cash,13,2025-08-14,364,Active,3,2024-09-15,Delivered
689,Other,Senior,Multan,2024-02-11,2023-11-11,KFC,Sandwich,Dessert,5,1464.24,Wallet,32,2024-09-12,457,Active,1,2025-06-26,Cancelled
690,Female,Teenager,Peshawar,2025-03-07,2023-11-11,Subway,Fries,Continental,5,379.03,Card,34,2024-12-26,56,Inactive,3,2025-11-07,Delivered
691,Male,Teenager,Islamabad,2023-10-18,2023-11-11,McDonald's,Sandwich,Italian,2,1080.99,Card,45,2025-01-25,416,Inactive,2,2025-04-02,Delivered
692,Female,Teenager,Multan,2023-10-23,2023-11-11,KFC,Pizza,Chinese,5,1075.94,Cash,39,2025-07-26,100,Active,3,2025-02-28,Delivered
693,Male,Senior,Multan,2023-02-12,2023-11-11,Burger King,Pizza,Fast Food,2,213.28,Cash,37,2025-06-18,163,Inactive,2,2025-08-14,Delivered
694,Male,Senior,Multan,2025-09-06,2023-11-11,McDonald's,Sandwich,Continental,2,827.9,Wallet,44,2025-02-15,483,Active,5,2025-02-27,Delivered
695,Female,Adult,Multan,2024-02-15,2023-11-11,Burger King,Pizza,Dessert,3,128.78,Wallet,27,2024-08-26,389,Active,2,2024-09-19,Cancelled
696,Female,Adult,Islamabad,2024-12-29,2023-11-11,McDonald's,Sandwich,Fast Food,2,836.29,Card,1,2025-01-07,215,Active,2,2025-01-26,Delayed
697,Male,Adult,Peshawar,2024-02-25,2023-11-11,Burger King,Sandwich,Dessert,4,1297.29,Cash,23,2025-08-05,125,Active,4,2024-08-23,Cancelled
698,Male,Teenager,Multan,2024-05-13,2023-12-11,KFC,Pizza,Italian,5,1363.02,Card,48,2025-08-14,156,Inactive,1,2024-07-09,Cancelled
699,Male,Adult,Karachi,2025-06-18,2023-12-11,Burger King,Burger,Fast Food,5,955.89,Wallet,14,2025-01-16,184,Inactive,1,2025-03-25,Delayed
700,Female,Adult,Multan,2024-09-01,2023-12-11,Burger King,Pasta,Continental,4,312.92,Cash,33,2025-01-03,215,Active,3,2025-04-14,Delivered
701,Female,Adult,Karachi,2023-09-09,2023-12-11,KFC,Burger,Fast Food,2,1212.2,Card,1,2024-11-11,363,Inactive,1,2025-02-20,Delivered
702,Male,Teenager,Peshawar,2024-12-02,2023-12-11,McDonald's,Sandwich,Italian,5,957.16,Cash,25,2025-06-27,371,Active,3,2025-05-01,Delayed
703,Other,Teenager,Islamabad,2025-03-24,2023-12-11,McDonald's,Burger,Italian,1,1473.03,Wallet,23,2024-12-29,373,Inactive,4,2025-05-25,Cancelled
704,Female,Teenager,Karachi,2025-03-24,2023-12-11,Subway,Pasta,Fast Food,3,635.23,Cash,34,2024-10-10,273,Active,5,2025-02-14,Delivered
