,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
17784,19.715,1017.8,73.53,2.6762,18.346,1045.5,547.49,10.226,8.3109,90.981,102.55
34116,22.93,1006.1,92.165,5.0205,30.917,1100.0,543.8,13.242,1.3268,53.627,148.73
237,7.2007,1020.1,77.212,3.9966,23.827,1085.1,549.78,11.839,1.5465,81.513,134.71
15410,14.505,1003.6,76.391,4.0675,31.851,1100.0,533.15,13.705,0.22858,69.073,157.05
8496,5.9483,1017.0,83.292,3.9325,23.227,1083.0,550.05,11.677,1.1217,82.106,132.39
17515,14.683,1013.0,65.068,2.9938,21.614,1070.1,549.72,11.196,3.0564,71.366,121.41
17518,16.269,1012.4,59.309,2.9431,20.955,1066.0,549.93,10.983,3.0147,69.542,117.73
6814,14.231,1020.9,72.47,2.2856,19.162,1049.4,546.34,10.491,5.3783,67.684,108.88
21364,23.254,1008.0,71.84,3.3686,25.706,1089.3,550.09,11.96,1.9745,71.599,133.59
14441,9.2785,1020.3,99.087,4.4709,24.097,1085.9,550.43,11.802,1.5255,75.021,133.93
34166,26.648,1011.4,77.527,4.2367,25.702,1081.5,549.94,11.896,1.5716,51.128,129.96
34175,20.539,1011.7,96.163,3.7414,22.563,1064.9,550.09,11.19,3.3499,53.361,119.63
14059,12.589,1015.6,90.543,3.2952,19.138,1054.7,549.25,10.426,4.3008,80.273,111.29
28188,14.91,1007.0,86.087,3.2927,24.001,1075.8,550.1,11.722,2.6153,55.405,130.23
23301,8.9105,1021.9,72.035,3.1769,28.184,1074.6,549.95,11.7,3.7252,67.607,130.3
13591,22.251,1019.9,57.19,4.8145,30.203,1099.8,535.82,13.546,2.2758,78.938,151.59
9505,11.906,1016.8,92.07,4.4037,24.11,1086.6,550.16,11.986,1.1744,72.262,134.33
33764,29.822,1003.9,77.253,4.7542,29.332,1098.7,548.57,12.954,1.6323,53.683,143.1
6687,15.161,1017.1,97.133,2.8417,24.679,1088.1,549.79,11.904,1.2062,59.973,134.69
29492,10.671,1029.2,68.844,3.3815,23.698,1077.3,550.28,11.676,2.8422,60.666,131.91
28155,15.496,1009.7,85.416,3.3291,23.962,1077.0,549.77,11.741,1.3037,49.598,130.8
7414,3.5955,1013.6,85.123,3.3654,23.541,1083.1,550.03,11.739,1.8913,83.195,134.3
13648,18.767,1020.9,70.588,4.257,27.105,1098.6,545.64,12.787,1.2056,73.272,143.87
16631,15.98,997.97,88.947,3.2791,24.549,1085.5,549.94,11.902,1.7229,75.104,133.34
18583,22.01,1009.5,87.221,4.0284,25.412,1090.1,550.14,12.062,2.0124,64.844,134.11
22389,15.011,1008.2,61.489,3.2334,27.99,1080.1,550.02,11.882,3.2819,64.079,133.63
12838,27.37,1008.7,67.203,4.0909,26.04,1093.7,549.93,12.281,0.21556,62.245,133.79
22257,11.415,1007.9,66.927,3.1611,26.64,1078.3,549.86,11.874,3.3732,69.477,133.05
16213,5.7629,1016.4,91.899,2.9812,23.555,1082.5,550.06,11.759,2.3208,83.572,133.75
34696,20.861,1007.4,95.283,5.147,30.578,1100.1,544.21,13.258,1.0353,54.818,149.12
25984,21.853,1011.5,68.178,4.1932,29.928,1099.8,544.97,13.241,1.8001,50.676,149.32
19239,23.511,1011.4,91.878,4.2544,25.161,1089.8,549.86,12.121,1.3159,57.189,133.14
20808,17.84,1021.4,94.147,3.179,25.027,1087.8,549.97,11.976,2.3107,81.151,132.88
4126,32.1,1006.2,42.184,4.4475,26.754,1095.0,550.38,12.33,1.076,71.067,133.82
10100,18.07,1000.9,99.556,3.8469,24.942,1087.6,550.21,12.091,0.74829,64.266,134.15
26543,26.377,1008.3,79.801,3.7743,25.67,1078.2,546.89,12.056,2.6708,50.219,130.32
36010,5.3891,1029.2,77.179,3.8241,33.301,1099.9,531.48,14.091,0.59018,57.607,164.38
11124,19.884,1012.8,96.076,3.1264,19.682,1058.5,549.78,10.447,2.3385,56.676,111.75
36279,9.1361,1013.0,83.34,2.6017,21.657,1063.5,549.82,11.077,1.9907,71.528,122.73
12932,31.437,1009.0,47.035,4.2043,26.628,1095.8,550.46,12.289,0.12768,65.632,133.74
16884,11.844,1008.5,57.703,2.7947,21.722,1070.8,550.04,11.186,3.1872,84.073,122.61
35632,15.783,1017.5,96.613,4.4015,24.164,1077.3,549.98,11.861,2.0066,59.203,129.78
30723,7.997,1011.9,98.64,2.8698,19.199,1038.3,545.75,10.307,3.502,59.937,109.89
19447,28.902,1009.7,50.694,4.6336,26.105,1093.8,549.94,12.246,0.42339,63.266,133.72
35929,8.6423,1023.7,66.781,2.5754,21.478,1063.8,549.99,11.171,2.9181,74.175,122.4
36114,13.697,1019.6,82.808,3.1917,27.668,1093.8,549.77,12.48,1.2101,65.769,143.83
5610,24.681,1017.8,82.193,4.7356,27.698,1098.4,546.41,12.734,1.4598,63.324,140.74
29359,2.5355,1019.8,84.493,3.3556,22.796,1072.0,549.96,11.498,4.1193,70.502,130.52
9896,10.492,1015.9,91.754,3.3694,22.439,1066.9,544.54,11.373,3.0851,66.076,122.73
11143,22.097,1013.2,91.27,3.7798,25.322,1091.0,549.96,12.102,0.37375,58.481,134.43
17803,20.852,1012.1,78.474,3.6345,25.227,1089.7,549.71,12.074,1.8813,68.789,133.78
4994,27.827,1011.4,65.429,4.4274,25.97,1092.7,549.94,12.196,1.2989,63.976,133.78
28511,14.439,1021.1,68.089,3.2941,23.878,1078.3,549.71,11.833,2.6072,55.482,131.7
1456,9.58,1006.0,79.936,3.9083,19.524,1045.0,543.11,10.415,4.3502,78.128,110.71
35106,20.019,1012.7,96.252,4.0726,22.695,1067.1,549.94,11.303,2.5708,53.689,121.32
9677,12.819,1003.2,97.149,4.6738,24.233,1086.2,550.06,11.917,0.89336,72.862,133.92
26574,29.297,1013.6,53.47,4.4162,29.84,1099.9,545.24,13.246,1.3109,51.86,147.55
19667,25.935,1011.6,65.407,4.4506,24.591,1083.9,549.93,11.714,1.8252,64.339,126.65
31104,14.269,1014.5,98.499,3.985,25.446,1087.7,550.02,12.03,1.2847,57.141,134.18
7281,4.6749,1025.9,89.65,2.7907,23.47,1085.0,550.03,11.817,1.8264,80.279,135.12
1375,11.732,1015.3,68.06,4.7096,24.308,1085.7,550.2,11.904,1.1667,78.475,133.98
6251,19.812,1005.1,73.139,4.5583,26.574,1091.8,546.85,12.344,1.2825,69.498,138.44
25529,18.596,1011.7,70.322,3.7221,26.771,1090.8,549.64,12.477,1.6766,57.282,141.04
30321,10.724,1010.5,98.327,3.6252,25.186,1077.3,549.94,11.92,1.3479,60.906,134.49
5691,20.559,1012.0,85.329,4.3134,25.487,1090.7,549.71,12.091,0.50739,63.992,134.76
21358,21.402,1009.8,78.03,3.4259,25.626,1089.9,550.16,12.068,2.2943,76.116,134.26
2357,17.246,1010.7,78.356,4.8888,24.22,1083.4,549.98,11.889,1.9599,72.121,130.66
30770,5.5979,1022.2,88.302,3.0218,20.213,1052.0,549.77,10.712,4.5169,85.601,114.11
3559,29.692,1009.1,55.262,4.2326,26.146,1092.5,550.01,12.194,1.3513,64.161,132.84
6233,20.975,1004.2,78.334,4.276,25.053,1087.9,549.7,11.913,2.1189,65.395,132.83
24336,20.206,1012.9,60.236,3.5322,32.301,1085.3,549.94,12.2,1.9245,57.043,135.46
17574,11.431,1012.8,86.04,3.2505,24.111,1084.9,550.11,11.876,1.8943,70.563,133.37
10061,16.89,1004.4,97.196,3.7309,24.826,1086.8,549.68,11.96,0.97085,64.4,133.79
34413,18.808,1013.7,94.687,3.5669,21.19,1058.1,550.36,10.859,3.4924,55.324,115.26
20727,12.067,1022.5,97.275,3.1618,24.847,1088.1,549.98,11.976,1.1027,62.648,134.9
5731,24.422,1017.2,71.997,4.3888,25.766,1092.7,550.37,12.168,1.2365,64.664,134.23
15585,12.594,1001.0,99.761,3.0995,24.254,1083.0,550.0,11.82,2.0676,76.588,132.77
26618,22.891,1009.8,85.618,4.3198,29.681,1100.1,545.7,13.104,1.2,53.45,147.88
17067,16.774,1006.9,84.058,2.7018,19.741,1055.5,549.97,10.377,4.4803,65.014,109.49
4039,28.6,1005.3,83.816,4.2693,26.245,1092.8,550.07,12.155,0.98802,55.219,133.85
6125,19.84,1012.3,92.08,4.4907,25.352,1091.1,549.81,12.081,2.1835,65.687,134.85
9051,10.433,1023.2,80.731,4.1617,23.702,1084.1,550.11,11.737,0.98547,60.38,133.02
20184,25.906,1012.9,69.058,5.0045,25.488,1090.3,550.31,12.028,1.5246,61.509,132.23
23761,14.585,1005.8,76.503,3.3693,26.204,1079.3,549.88,11.939,2.972,63.393,132.94
17775,23.796,1019.3,65.56,3.5634,25.049,1088.6,550.24,12.092,1.7141,67.461,131.27
7551,14.786,1015.5,85.371,2.9725,24.45,1086.0,549.95,11.869,1.6994,74.09,133.55
32010,10.925,1015.7,99.37,3.8104,24.59,1080.4,550.34,11.998,1.7041,66.943,135.44
8735,8.9323,1014.1,77.363,5.2765,32.056,1100.2,531.21,13.958,1.0374,71.295,160.6
24715,25.963,1011.8,48.709,3.8326,27.951,1096.8,549.75,12.802,2.0574,60.481,142.22
14168,8.056,1023.0,86.333,3.6116,21.75,1074.0,549.95,11.378,1.974,82.421,125.91
35024,21.706,1011.5,90.461,5.0935,29.539,1099.4,547.04,13.05,0.72279,56.146,146.49
239,7.3476,1020.6,73.617,4.0388,23.727,1085.2,550.04,11.86,1.5148,82.426,134.68
11543,21.679,1007.1,86.692,3.2475,21.504,1068.1,550.1,11.009,1.4543,58.313,118.35
28318,16.891,1019.2,59.096,3.3496,23.876,1078.0,549.54,11.79,2.5404,54.512,130.44
1280,18.639,1024.2,55.884,4.4539,22.797,1075.9,550.0,11.366,1.0592,76.299,124.01
14200,10.917,1022.7,93.206,4.0451,24.257,1081.9,547.48,11.96,2.3837,80.916,132.84
34822,28.545,1004.1,73.814,4.9714,28.838,1097.6,549.28,12.823,1.3454,55.024,142.29
25279,30.005,1012.6,31.321,4.3234,30.682,1100.1,542.83,13.348,1.2045,50.831,151.47
4191,22.484,1008.0,59.878,3.8222,23.575,1078.8,549.6,11.503,1.9246,64.01,125.54
3655,31.65,1008.3,40.579,4.2305,26.519,1093.3,550.21,12.186,0.96367,68.943,132.85
34388,18.525,1011.6,95.053,3.4332,19.958,1050.9,550.2,10.43,4.4174,55.976,110.34
33740,30.076,1006.9,54.654,4.1401,25.427,1079.6,549.98,11.915,1.7431,56.961,127.35
5992,23.801,1018.0,64.622,4.395,25.922,1093.6,550.04,12.271,1.0,68.494,134.97
31878,20.372,1007.8,81.137,3.8262,25.463,1081.6,550.09,11.908,1.7215,60.879,133.75
27966,17.213,1017.0,68.329,4.1342,30.388,1100.0,541.46,13.467,1.0749,49.436,152.49
8780,9.8586,1008.0,100.1,4.2672,23.88,1084.2,550.33,11.789,0.26839,74.832,133.54
5014,27.594,1009.8,70.519,4.4018,26.085,1092.8,549.86,12.232,1.3098,63.449,133.78
6906,20.046,1008.2,71.036,2.6635,21.565,1068.1,549.73,11.057,3.1458,67.573,118.87
19183,28.162,1011.0,61.369,4.4558,26.126,1093.8,550.32,12.23,1.5266,63.501,134.74
1127,5.7588,1027.8,72.639,4.3732,23.792,1084.0,550.11,11.884,1.6161,83.407,134.04
23640,8.8623,1021.7,72.161,3.3762,25.513,1084.0,549.99,12.196,3.2572,68.971,137.65
22622,13.257,1011.6,65.048,2.9462,27.035,1067.7,550.28,11.357,2.8429,70.036,124.68
23956,5.5134,1014.6,73.056,3.0492,22.466,1059.1,542.99,11.412,3.9301,87.196,125.24
30593,16.046,1005.5,79.175,3.6127,25.563,1079.0,550.09,12.025,1.2189,61.666,134.33
2505,20.72,1011.9,80.872,4.3242,19.969,1057.5,550.13,10.526,3.0965,64.973,110.77
35268,12.77,1015.3,90.386,3.9304,22.132,1064.4,550.35,11.192,3.1449,68.527,121.66
18385,24.489,1002.2,64.808,3.9184,24.92,1087.5,550.13,12.006,1.2346,64.461,131.85
17679,17.798,1018.2,89.128,3.5297,25.322,1090.8,549.84,12.047,1.4661,71.602,134.9
5849,21.875,1010.2,64.158,4.4405,26.05,1093.2,549.65,12.141,0.58675,69.323,136.52
24634,14.888,1014.3,67.166,3.1266,22.834,1071.0,550.01,11.523,3.6369,64.087,127.01
32046,15.605,1007.3,99.542,4.1763,26.583,1089.2,549.85,12.381,1.3632,66.284,141.35
3157,25.467,1010.8,69.891,4.1229,25.952,1092.7,550.3,12.292,1.4684,66.937,134.43
11361,19.359,1010.8,81.496,2.7945,18.037,1047.7,549.33,10.087,4.708,76.165,103.8
28795,17.14,1014.4,71.181,3.5027,24.257,1078.5,549.92,11.886,1.9419,51.671,130.84
1706,9.761,1009.6,84.977,6.0297,32.48,1099.9,530.18,13.93,0.4305,66.63,161.21
7953,11.627,1022.9,87.124,4.8408,32.358,1100.1,528.38,14.127,0.26589,57.752,161.31
19802,29.745,1007.4,64.199,5.5895,29.875,1100.1,541.76,13.089,1.3553,58.128,146.23
5088,27.624,1014.0,60.436,4.4633,26.209,1094.4,550.01,12.272,1.3766,67.371,134.72
12957,27.003,1011.5,68.843,4.062,26.003,1093.4,549.86,12.245,0.29367,61.647,133.74
13111,26.625,1017.0,60.146,4.1352,25.933,1094.1,549.97,12.231,1.2058,67.871,133.78
14830,11.072,1008.8,92.441,4.0133,23.256,1080.1,549.98,11.707,1.7197,74.601,129.69
35589,16.06,1019.9,94.964,4.4052,24.46,1078.9,550.06,11.788,1.9272,57.825,130.77
4983,21.645,1011.9,90.737,4.3399,25.202,1090.2,549.61,11.985,1.353,62.309,133.69
9976,13.437,1009.2,100.12,3.1622,18.969,1053.8,549.86,10.315,3.6846,69.039,110.47
25262,28.135,1013.5,38.469,4.2992,30.768,1099.9,542.54,13.35,1.9658,54.493,150.84
13063,20.047,1007.0,89.602,4.0419,25.893,1092.8,550.22,12.207,2.5464,70.268,136.05
13656,13.196,1018.9,88.432,4.6101,29.238,1100.1,538.3,13.421,1.2145,68.578,152.89
35230,26.532,998.74,80.737,5.5514,29.996,1099.9,546.83,13.072,1.6936,57.732,145.8
17492,15.629,1016.1,56.714,3.3388,24.356,1086.9,550.11,11.841,1.3789,73.456,133.29
19448,28.774,1009.6,51.9,4.6409,26.16,1094.0,549.95,12.318,1.6584,66.322,133.95
21267,18.664,1020.4,77.732,4.1452,32.298,1100.1,532.96,13.712,1.1817,70.467,154.75
19879,20.918,1011.4,76.058,4.6875,25.397,1090.7,549.96,12.171,1.1732,65.739,134.52
9177,12.52,1011.2,98.404,4.5101,24.245,1085.7,549.9,11.861,0.87846,72.059,133.66
3126,27.976,1014.1,52.863,4.1707,25.75,1091.4,550.1,12.232,1.4844,64.54,132.84
19990,29.884,1010.2,61.102,4.1177,20.688,1061.6,550.06,10.679,3.5699,49.68,110.02
18214,28.201,1011.6,53.016,3.8856,25.969,1092.4,550.36,12.254,0.98782,66.75,132.21
35379,17.28,1025.9,79.808,4.207,23.811,1075.0,549.96,11.707,2.1263,61.738,127.54
29285,8.6235,1025.4,78.305,2.6805,18.77,1038.5,543.91,10.361,8.5621,68.829,108.68
26055,24.475,1016.5,80.142,4.2022,29.321,1099.5,546.44,13.075,1.4015,45.632,146.52
10451,16.975,1013.0,93.516,3.0446,19.485,1057.1,549.89,10.417,3.1059,64.095,111.75
25909,25.717,1011.9,72.626,4.2444,30.03,1100.0,544.93,13.196,1.669,48.47,147.76
7947,11.751,1018.1,97.703,4.8171,31.989,1100.3,529.94,14.022,0.37829,58.151,159.83
3087,21.787,1017.6,84.55,3.951,24.387,1084.8,549.94,11.771,1.9771,64.453,129.84
12144,31.059,1004.5,69.172,4.4384,28.874,1099.9,544.89,13.025,0.71254,55.32,143.89
20363,22.122,1009.8,96.839,4.2185,20.039,1058.1,549.92,10.486,4.7404,51.691,109.95
7064,12.783,996.91,96.184,2.8033,24.253,1084.4,550.28,11.856,1.4086,72.519,134.15
31841,18.506,1004.1,89.924,3.892,25.452,1082.0,549.92,12.057,2.0547,62.659,134.7
17127,16.729,1005.1,77.482,2.6066,19.144,1052.3,550.01,10.319,5.2052,69.441,107.53
123,17.916,989.67,61.48,4.3236,24.645,1085.5,550.17,11.806,1.295,77.969,133.74
8989,6.3536,1017.5,84.707,4.0608,23.221,1082.6,550.22,11.748,0.95076,60.38,133.04
2034,14.665,1014.3,86.715,4.892,24.726,1086.7,549.85,11.934,1.9646,71.595,133.33
9219,10.666,1017.9,92.831,4.3726,23.968,1085.3,549.98,11.995,1.0148,74.168,133.85
15672,7.8099,1013.9,90.295,2.9666,23.479,1082.7,549.96,11.794,1.0367,78.041,133.34
5228,25.792,1010.1,78.294,4.4275,26.038,1092.7,550.27,12.183,0.42123,61.67,133.8
34212,29.669,1010.2,68.655,4.3279,25.985,1083.0,550.06,12.022,1.9073,52.295,129.31
17297,9.6402,1012.7,93.849,2.7285,19.832,1051.4,545.09,10.571,7.4896,98.781,112.78
31700,19.769,1013.5,80.46,3.7031,25.451,1081.7,549.96,12.036,1.4164,60.594,133.24
30641,13.247,1017.5,89.069,3.5997,25.302,1079.7,549.94,12.007,1.7889,58.584,135.01
4367,30.948,1013.0,64.71,4.4774,26.708,1096.2,550.08,12.344,3.0533,67.348,133.84
3583,32.529,1006.2,44.644,3.9573,23.996,1078.5,549.85,11.45,2.1395,61.15,122.0
20798,23.832,1020.3,77.151,3.3848,26.24,1091.4,548.93,12.298,2.2532,89.291,134.92
1395,14.316,1016.0,72.925,4.53,22.993,1076.7,550.18,11.451,1.5283,76.828,126.67
29490,12.124,1028.8,64.659,3.1631,21.727,1064.8,550.21,11.245,6.1245,66.281,122.0
12019,26.465,1000.8,79.975,3.8886,25.931,1092.2,549.66,12.316,0.72517,57.569,134.17
27019,18.819,1017.2,83.361,3.1127,20.342,1054.9,550.32,10.703,4.1989,57.133,113.45
11685,22.114,1015.0,89.367,3.0836,19.835,1059.4,550.04,10.589,2.2964,54.14,111.77
24161,9.2457,1016.9,75.629,2.5759,18.205,1041.4,547.85,10.358,6.95,80.584,107.6
8147,4.3771,1010.8,91.264,3.8257,23.523,1084.9,550.06,11.791,1.291,84.532,133.67
7334,10.212,1008.8,98.65,2.8338,23.539,1082.6,550.01,11.786,2.218,75.95,132.73
12893,25.442,1009.6,72.584,3.9055,25.802,1091.8,549.75,12.028,0.12614,59.275,133.89
26466,25.24,1012.4,76.271,4.2768,29.629,1100.0,545.94,13.182,1.4663,54.391,147.32
4266,25.569,1011.3,90.18,4.0422,24.102,1080.2,549.67,11.684,3.5926,57.202,125.25
8419,10.092,1018.4,89.794,3.9899,23.887,1085.7,550.03,11.971,0.6163,72.017,134.33
2640,18.091,1006.0,100.11,3.7008,19.499,1054.6,549.72,10.459,5.2832,59.238,109.18
16559,13.708,1007.6,97.301,3.2735,24.386,1085.6,549.71,11.813,2.0354,76.345,133.8
9972,13.547,1009.7,100.12,3.7478,24.023,1084.0,549.99,11.671,1.19,65.436,132.77
19031,23.341,1010.4,81.577,4.1486,25.584,1091.6,549.81,12.12,1.8822,63.822,134.66
25252,22.553,1015.3,68.984,3.788,27.182,1080.8,543.27,12.407,2.145,49.759,135.84
6870,8.6773,1015.5,92.945,2.7313,23.789,1083.2,549.99,11.752,1.9367,67.249,133.71
12120,28.267,1004.6,70.784,4.5195,29.794,1099.7,541.2,13.259,0.29756,54.353,146.98
20825,20.384,1020.5,76.794,3.0883,24.064,1081.7,550.15,11.612,1.433,75.669,127.66
8709,9.1992,1006.7,88.402,4.0597,23.871,1084.9,550.03,11.799,1.4586,78.344,134.63
33531,27.137,1007.9,80.648,3.8796,24.407,1074.0,550.24,11.648,1.3528,38.508,124.93
1717,7.9972,1009.9,92.782,4.9093,23.88,1084.4,549.98,11.674,1.3539,79.41,134.67
5408,19.679,1015.7,73.196,4.2277,25.205,1089.4,549.98,12.155,1.4129,68.053,134.23
10797,26.024,1011.6,65.968,3.7808,25.505,1091.6,550.41,12.058,0.95494,65.541,133.81
25538,26.797,1012.4,46.867,4.0089,27.984,1097.0,549.98,12.641,1.5114,61.537,141.38
3566,23.112,1008.8,87.044,4.1386,25.61,1090.2,550.25,12.127,1.2776,60.656,134.13
32574,19.868,1008.7,88.352,3.704,24.295,1074.3,550.09,11.633,1.9788,54.15,128.16
33181,27.186,1008.9,66.962,3.9706,25.119,1078.6,549.71,11.832,1.4865,51.994,128.04
24241,12.53,1022.0,47.546,3.3053,29.999,1077.2,550.22,11.862,5.1146,73.129,130.87
14151,9.1778,1021.9,90.243,3.5926,21.405,1068.3,547.44,11.165,6.3909,84.953,123.68
10186,17.988,1016.0,51.713,3.1347,20.912,1065.4,549.84,10.995,2.8503,74.306,117.42
12575,23.939,1012.5,92.574,3.2688,20.413,1061.3,550.03,10.702,1.9323,47.269,112.21
32343,14.859,1010.6,90.672,3.7444,25.031,1081.1,550.13,12.005,1.6683,64.165,134.68
19581,29.771,1010.2,45.709,3.7897,20.7,1061.6,549.99,10.695,2.1909,50.469,109.75
33937,25.472,1008.6,88.18,4.0695,24.99,1077.8,549.95,11.876,1.6721,46.657,127.65
18569,25.721,1010.5,71.204,3.9994,25.401,1089.9,549.92,12.055,1.7376,63.346,133.32
7488,8.7929,1021.3,83.231,3.1194,26.157,1087.2,543.74,12.364,1.2254,74.328,141.5
3724,31.584,1008.7,64.653,4.3572,26.62,1095.1,550.02,12.308,0.93521,58.566,133.8
25170,22.553,1011.2,51.683,3.6948,26.925,1091.4,550.36,12.372,0.98879,58.002,139.3
10774,26.738,1011.2,62.339,3.749,25.375,1090.2,549.64,11.947,0.64252,63.014,132.73
23688,14.721,1016.2,58.71,3.4632,28.426,1086.6,549.98,12.295,2.9337,66.234,138.13
34008,22.268,1005.7,99.653,4.1551,25.105,1078.9,550.09,11.886,1.9249,50.656,129.83
741,4.5102,1010.5,93.269,5.4769,29.001,1075.9,528.1,12.966,3.4977,79.048,146.62
2379,15.167,1004.3,93.862,4.4638,19.939,1057.5,550.01,10.382,3.7189,69.517,112.69
12225,22.881,1010.8,89.87,3.1118,20.07,1059.7,549.95,10.607,1.7563,53.705,111.76
11293,25.256,1015.7,67.963,3.9031,25.805,1093.5,550.23,12.118,0.16167,67.576,134.36
14283,9.5988,1024.5,72.303,3.9191,23.825,1085.5,550.05,11.87,1.5626,79.879,134.1
16523,8.1266,1016.7,85.039,3.0891,24.133,1085.4,550.0,11.823,1.9202,84.168,134.73
15106,10.608,1025.9,91.377,2.9614,24.068,1086.1,550.16,11.92,1.85,74.198,134.64
3728,27.911,1009.0,82.817,4.2051,26.115,1092.6,549.85,12.299,1.3949,55.469,133.81
12167,30.734,1007.7,57.501,4.0299,26.268,1094.1,550.3,12.207,0.25338,60.261,133.4
4470,28.209,1010.2,49.583,4.3742,26.413,1094.3,550.43,12.439,4.4878,77.917,134.76
7403,2.0124,1012.7,94.695,4.361,23.955,1086.8,549.94,11.972,0.86987,84.893,134.53
22001,10.231,1026.7,77.475,2.9501,22.705,1072.9,547.43,11.422,3.6129,69.612,125.88
2211,21.184,1006.9,84.423,5.2498,25.343,1088.5,550.07,12.066,2.1848,73.924,133.0
10624,24.264,1015.3,71.42,4.4237,30.583,1100.2,537.14,13.436,0.71686,55.778,150.98
22245,1.917,1018.8,74.153,2.6924,23.067,1058.9,547.08,11.131,6.1854,86.897,123.17
9657,16.828,1004.9,73.173,4.7123,24.631,1087.1,550.01,11.819,2.1151,77.461,133.78
16430,11.941,1014.1,75.878,2.8024,21.416,1068.8,549.99,11.079,2.1398,78.012,121.05
23086,10.931,1005.1,74.395,2.6084,20.184,1044.3,548.83,10.348,5.5588,74.974,109.4
31245,15.479,1009.0,81.31,3.6893,25.733,1088.5,549.82,12.058,1.6849,62.718,134.68
10349,18.461,1013.9,77.806,3.5696,24.704,1088.0,550.13,11.986,0.81353,66.397,133.94
32462,17.954,1006.5,94.183,3.6615,23.75,1071.1,549.56,11.546,2.4676,56.925,126.47
24210,3.935,1015.1,79.08,3.121,22.785,1072.5,550.4,11.494,3.6674,73.743,130.59
29861,9.7952,1013.7,97.796,3.1282,22.357,1061.6,549.84,11.065,0.80299,58.09,122.75
16037,11.865,1015.2,92.159,4.0928,32.506,1099.9,530.54,13.901,2.8628,74.183,159.41
25086,25.677,1014.7,57.452,3.7984,27.254,1090.6,547.77,12.581,0.83273,51.298,138.69
32120,17.316,1011.6,90.865,2.8414,18.448,1035.4,546.46,10.052,10.021,82.251,102.43
11779,22.521,1010.4,95.293,3.8489,25.486,1091.4,550.06,12.135,0.23189,58.08,134.75
17614,17.53,1020.3,55.118,3.2075,23.196,1078.7,549.92,11.514,2.4774,70.966,126.05
14800,13.227,1005.8,93.537,4.2387,24.255,1085.2,549.88,11.795,1.6733,77.062,134.03
4348,31.808,1010.9,56.707,4.7407,28.389,1100.0,546.58,12.679,2.5242,69.049,138.88
3994,27.378,1009.9,89.55,4.2935,25.886,1091.5,550.25,12.105,1.5133,54.096,133.14
4000,25.909,1008.8,92.293,4.0802,24.202,1081.5,550.32,11.589,2.0832,52.002,126.58
32134,24.019,1012.5,64.212,3.9101,26.492,1086.4,549.21,12.189,1.5695,61.447,136.08
12419,22.835,1007.0,78.223,3.8077,25.525,1091.6,550.05,12.098,0.36768,64.117,134.77
32521,23.318,1002.4,74.644,4.7027,30.789,1100.0,544.0,13.267,1.3052,58.881,150.89
28366,13.288,1030.8,59.992,2.8423,20.274,1054.4,548.26,10.756,4.7707,71.142,115.39
8513,2.9335,1020.6,85.54,3.9544,23.406,1083.4,549.86,11.744,1.0153,85.259,132.88
25825,25.776,1014.5,68.013,4.2999,30.0,1099.9,544.79,13.232,1.5741,48.405,147.84
9659,18.523,1003.5,67.161,4.8416,25.113,1087.8,550.03,11.979,1.1627,74.619,133.74
31714,20.496,1008.4,82.298,3.8613,26.012,1084.5,549.99,12.208,1.6678,63.062,135.73
33771,32.123,1002.5,58.978,4.4072,27.107,1086.6,548.91,12.219,1.6911,53.358,133.72
36118,12.834,1019.5,84.209,2.6173,22.204,1061.7,550.17,11.104,2.3117,67.86,119.99
27554,27.756,1007.7,56.118,4.0007,25.041,1080.8,550.04,11.985,1.9958,54.533,129.97
8577,7.3889,1012.0,75.855,3.9484,23.695,1083.2,549.92,11.748,1.1558,82.022,133.67
30334,13.272,1012.7,87.844,3.5632,25.432,1078.3,550.06,11.993,1.3023,63.136,134.7
7760,5.9779,1025.3,90.087,3.6504,23.656,1085.9,549.96,11.888,0.87729,84.34,133.69
4343,32.431,1011.6,66.052,4.5367,26.77,1095.4,549.77,12.393,2.3632,62.302,134.02
5384,18.213,1015.6,71.274,4.1584,25.012,1089.4,550.33,12.024,2.1616,72.096,134.54
9162,15.649,1012.8,87.628,5.5474,31.449,1100.0,533.96,13.642,0.97118,66.475,155.17
21679,12.228,1020.3,92.744,3.1911,24.301,1085.3,549.9,11.937,1.2626,64.886,133.27
30233,15.551,1021.4,90.868,3.6456,25.751,1080.5,549.9,12.009,0.83105,63.976,134.47
9170,13.505,1010.8,100.13,4.692,24.769,1088.1,550.09,12.027,0.84484,71.007,135.37
20640,25.055,1013.8,55.568,5.6522,25.512,1091.5,549.99,12.122,2.1053,76.127,133.6
32460,19.615,1006.5,92.351,3.6888,24.035,1072.1,549.3,11.585,2.3273,53.588,126.74
17338,11.662,1014.6,94.455,3.3274,24.385,1086.3,550.16,11.955,1.2567,71.248,134.44
1978,15.098,1012.3,85.583,4.7654,23.258,1077.7,549.86,11.498,1.7913,71.903,127.71
20130,30.51,1011.3,60.711,5.4029,27.11,1096.6,548.52,12.478,1.3383,64.289,135.43
33799,25.793,1007.3,75.187,4.049,25.108,1077.8,549.78,11.849,1.9477,51.467,128.15
